ID,Municipios_ID,Mes,Promedio_Radiacion
7197,5310,July,5.483333333
7198,5313,July,5.483333333
7199,5315,July,5.483333333
7200,5318,July,5.483333333
7201,5321,July,5.483333333
7202,5347,July,5.483333333
7203,5353,July,5.136666666
7204,5360,July,5.483333333
7205,5361,July,5.106666666
7206,5364,July,5.136666666
7207,5368,July,5.136666666
7208,5376,July,5.483333333
7209,5380,July,5.483333333
7210,5390,July,5.136666666
7211,5400,July,5.136666666
7212,5411,July,5.483333333
7213,5425,July,5.7
7214,5440,July,5.483333333
7215,5467,July,5.136666666
7216,5475,July,4.49
7217,5480,July,4.503333333
7218,5483,July,5.136666666
7219,5490,July,5.033333333
7220,5495,July,5.486666666
7221,5501,July,5.483333333
7222,5541,July,5.483333333
7223,5543,July,5.106666666
7224,5576,July,5.136666666
7225,5579,July,5.7
7226,5585,July,5.7
7227,5591,July,5.346666666
7228,5604,July,5.426666666
7229,5607,July,5.483333333
7230,5615,July,5.483333333
7231,5628,July,5.483333333
7232,5631,July,5.483333333
7233,5642,July,5.136666666
7234,5647,July,5.483333333
7235,5649,July,5.7
7236,5652,July,5.136666666
7237,5656,July,5.483333333
7238,5658,July,5.483333333
7239,5659,July,5.033333333
7240,5660,July,5.7
7241,5664,July,5.483333333
7242,5665,July,5.033333333
7243,5667,July,5.483333333
7244,5670,July,5.483333333
7245,5674,July,5.483333333
7246,5679,July,5.136666666
7247,5686,July,5.483333333
7248,5690,July,5.483333333
7249,5697,July,5.483333333
7250,5736,July,5.426666666
7251,5756,July,5.136666666
7252,5761,July,5.483333333
7253,5789,July,5.136666666
7254,5790,July,5.106666666
7255,5792,July,5.136666666
7256,5809,July,5.483333333
7257,5819,July,5.106666666
7258,5837,July,5.033333333
7259,5842,July,4.49
7260,5847,July,4.49
7261,5854,July,5.106666666
7262,5856,July,5.136666666
7263,5858,July,5.7
7264,5861,July,5.136666666
7265,5873,July,4.49
7266,5885,July,5.7
7267,5887,July,5.483333333
7268,5890,July,5.483333333
7269,5893,July,5.43
7270,5895,July,5.426666666
7271,8001,July,5.69
7272,8078,July,5.69
7273,8137,July,5.69
7274,8141,July,5.69
7275,8296,July,5.69
7276,8372,July,5.58
7277,8421,July,5.58
7278,8433,July,5.69
7279,8436,July,5.69
7280,8520,July,5.69
7281,8549,July,5.58
7282,8558,July,5.69
7283,8560,July,5.69
7284,8573,July,6.12
7285,8606,July,5.58
7286,8634,July,5.69
7287,8638,July,5.69
7288,8675,July,5.69
7289,8685,July,5.69
7290,8758,July,5.69
7291,8770,July,5.69
7292,8832,July,5.69
7293,8849,July,5.69
7294,11001,July,4.676666666
7295,13001,July,5.58
7296,13006,July,5.486666666
7297,13030,July,5.486666666
7298,13042,July,5.606666666
7299,13052,July,5.58
7300,13062,July,5.58
7301,13074,July,5.486666666
7302,13140,July,5.69
7303,13160,July,5.43
7304,13188,July,5.856666666
7305,13212,July,5.856666666
7306,13222,July,5.58
7307,13244,July,5.45
7308,13248,July,5.69
7309,13268,July,5.606666666
7310,13300,July,5.486666666
7311,13430,July,5.856666666
7312,13433,July,5.58
7313,13440,July,5.856666666
7314,13442,July,5.45
7315,13458,July,5.486666666
7316,13468,July,5.856666666
7317,13473,July,5.606666666
7318,13490,July,5.486666666
7319,13549,July,5.486666666
7320,13580,July,5.606666666
7321,13600,July,5.606666666
7322,13620,July,5.58
7323,13647,July,5.58
7324,13650,July,5.856666666
7325,13654,July,5.45
7326,13655,July,5.486666666
7327,13657,July,5.45
7328,13667,July,5.486666666
7329,13670,July,5.43
7330,13673,July,5.58
7331,13683,July,5.58
7332,13688,July,5.426666666
7333,13744,July,5.43
7334,13760,July,5.58
7335,13780,July,5.856666666
7336,13810,July,5.486666666
7337,13836,July,5.58
7338,13838,July,5.58
7339,13873,July,5.58
7340,13894,July,5.856666666
7341,15001,July,4.383333333
7342,15022,July,4.016666666
7343,15047,July,4.19
7344,15051,July,4.383333333
7345,15087,July,4.19
7346,15090,July,4.383333333
7347,15092,July,4.19
7348,15097,July,4.286666666
7349,15104,July,4.383333333
7350,15106,July,4.383333333
7351,15109,July,4.383333333
7352,15114,July,4.19
7353,15131,July,4.383333333
7354,15135,July,4.383333333
7355,15162,July,4.19
7356,15172,July,4.383333333
7357,15176,July,4.383333333
7358,15180,July,4.286666666
7359,15183,July,4.286666666
7360,15185,July,5.26
7361,15187,July,4.383333333
7362,15189,July,4.383333333
7363,15204,July,4.383333333
7364,15212,July,5.346666666
7365,15215,July,4.19
7366,15218,July,4.286666666
7367,15223,July,4.286666666
7368,15224,July,4.383333333
7369,15226,July,4.19
7370,15232,July,4.383333333
7371,15236,July,4.016666666
7372,15238,July,4.383333333
7373,15244,July,4.286666666
7374,15248,July,4.286666666
7375,15272,July,4.19
7376,15276,July,4.19
7377,15293,July,4.383333333
7378,15296,July,4.19
7379,15299,July,4.383333333
7380,15317,July,4.286666666
7381,15322,July,4.383333333
7382,15325,July,4.016666666
7383,15332,July,4.286666666
7384,15362,July,4.19
7385,15367,July,4.383333333
7386,15368,July,4.286666666
7387,15377,July,4.19
7388,15380,July,4.383333333
7389,15401,July,5.346666666
7390,15403,July,4.286666666
7391,15407,July,4.383333333
7392,15425,July,4.016666666
7393,15442,July,5.346666666
7394,15455,July,4.383333333
7395,15464,July,4.19
7396,15466,July,4.19
7397,15469,July,4.383333333
7398,15476,July,4.383333333
7399,15480,July,5.346666666
7400,15491,July,4.19
7401,15494,July,4.383333333
7402,15500,July,4.383333333
7403,15507,July,5.346666666
7404,15511,July,4.383333333
7405,15514,July,4.383333333
7406,15516,July,4.383333333
7407,15518,July,4.19
7408,15522,July,4.286666666
7409,15531,July,4.383333333
7410,15533,July,4.19
7411,15537,July,4.19
7412,15542,July,4.383333333
7413,15550,July,4.19
7414,15572,July,5.346666666
7415,15580,July,5.346666666
7416,15599,July,4.383333333
7417,15600,July,4.383333333
7418,15621,July,4.383333333
7419,15632,July,4.383333333
7420,15638,July,4.383333333
7421,15646,July,4.383333333
7422,15660,July,4.383333333
7423,15664,July,5.26
7424,15667,July,4.016666666
7425,15673,July,4.286666666
7426,15676,July,4.383333333
7427,15681,July,5.346666666
7428,15686,July,5.26
7429,15690,July,4.016666666
7430,15693,July,4.19
7431,15696,July,4.383333333
7432,15720,July,4.286666666
7433,15723,July,4.286666666
7434,15740,July,4.383333333
7435,15753,July,4.286666666
7436,15755,July,4.286666666
7437,15757,July,4.19
7438,15759,July,4.19
7439,15761,July,4.016666666
7440,15762,July,4.383333333
7441,15763,July,4.383333333
7442,15764,July,4.383333333
7443,15774,July,4.286666666
7444,15776,July,4.383333333
7445,15778,July,4.383333333
7446,15790,July,4.19
7447,15798,July,4.383333333
7448,15804,July,4.383333333
7449,15806,July,4.19
7450,15808,July,4.383333333
7451,15810,July,4.286666666
7452,15814,July,4.383333333
7453,15816,July,4.383333333
7454,15820,July,4.19
7455,15822,July,4.19
7456,15832,July,4.383333333
7457,15835,July,4.383333333
7458,15837,July,4.383333333
7459,15839,July,4.286666666
7460,15842,July,4.383333333
7461,15861,July,4.383333333
7462,15879,July,4.383333333
7463,15897,July,4.383333333
7464,17001,July,5.136666666
7465,17013,July,5.136666666
7466,17042,July,5.136666666
7467,17050,July,5.136666666
7468,17088,July,4.606666666
7469,17174,July,4.606666666
7470,17272,July,5.136666666
7471,17380,July,5.346666666
7472,17388,July,5.136666666
7473,17433,July,5.136666666
7474,17442,July,5.136666666
7475,17444,July,5.136666666
7476,17446,July,5.136666666
7477,17486,July,5.136666666
7478,17495,July,5.346666666
7479,17513,July,5.136666666
7480,17524,July,5.136666666
7481,17541,July,5.136666666
7482,17614,July,5.136666666
7483,17616,July,5.136666666
7484,17653,July,5.136666666
7485,17662,July,5.346666666
7486,17665,July,5.136666666
7487,17777,July,5.136666666
7488,17867,July,5.346666666
7489,17873,July,5.136666666
7490,17877,July,5.136666666
7491,18001,July,3.843333333
7492,18029,July,3.843333333
7493,18094,July,3.843333333
7494,18150,July,4.06
7495,18205,July,3.843333333
7496,18247,July,3.843333333
7497,18256,July,3.843333333
7498,18410,July,3.843333333
7499,18460,July,3.843333333
7500,18479,July,3.843333333
7501,18592,July,3.843333333
7502,18610,July,3.843333333
7503,18753,July,3.893333333
7504,18756,July,3.963333333
7505,18785,July,3.963333333
7506,18860,July,3.843333333
7507,19001,July,4.2
7508,19022,July,3.453333333
7509,19050,July,4.063333333
7510,19075,July,4.063333333
7511,19100,July,3.453333333
7512,19110,July,4.303333333
7513,19130,July,4.2
7514,19137,July,4.2
7515,19142,July,4.303333333
7516,19212,July,4.303333333
7517,19256,July,4.2
7518,19290,July,4.24
7519,19300,July,4.303333333
7520,19318,July,4.063333333
7521,19355,July,4.2
7522,19364,July,4.2
7523,19392,July,4.2
7524,19397,July,4.2
7525,19418,July,4.063333333
7526,19450,July,4.24
7527,19455,July,4.303333333
7528,19473,July,4.2
7529,19513,July,4.303333333
7530,19517,July,3.986666666
7531,19532,July,4.2
7532,19533,July,3.453333333
7533,19548,July,4.2
7534,19573,July,4.303333333
7535,19585,July,4.2
7536,19622,July,4.2
7537,19693,July,3.453333333
7538,19698,July,4.303333333
7539,19701,July,3.453333333
7540,19743,July,4.2
7541,19760,July,4.2
7542,19780,July,4.2
7543,19785,July,4.2
7544,19807,July,4.2
7545,19809,July,4.063333333
7546,19821,July,4.2
7547,19824,July,4.2
7548,19845,July,4.303333333
7549,20001,July,5.566666666
7550,20011,July,5.606666666
7551,20013,July,5.566666666
7552,20032,July,5.81
7553,20045,July,5.81
7554,20060,July,5.81
7555,20175,July,5.81
7556,20178,July,5.81
7557,20228,July,5.81
7558,20238,July,5.566666666
7559,20250,July,5.81
7560,20295,July,5.606666666
7561,20310,July,5.606666666
7562,20383,July,5.606666666
7563,20400,July,5.81
7564,20443,July,5.566666666
7565,20517,July,5.606666666
7566,20550,July,5.606666666
7567,20570,July,5.566666666
7568,20614,July,5.606666666
7569,20621,July,5.566666666
7570,20710,July,5.43
7571,20750,July,5.566666666
7572,20770,July,5.43
7573,20787,July,5.606666666
7574,23001,July,5.366666666
7575,23068,July,5.366666666
7576,23079,July,5.366666666
7577,23090,July,5.033333333
7578,23162,July,5.366666666
7579,23168,July,5.45
7580,23182,July,5.45
7581,23189,July,5.366666666
7582,23300,July,5.45
7583,23350,July,5.366666666
7584,23417,July,5.45
7585,23419,July,5.033333333
7586,23464,July,5.45
7587,23466,July,5.106666666
7588,23500,July,5.21
7589,23555,July,5.366666666
7590,23570,July,5.366666666
7591,23574,July,5.21
7592,23580,July,5.106666666
7593,23586,July,5.45
7594,23660,July,5.366666666
7595,23670,July,5.45
7596,23672,July,5.45
7597,23675,July,5.45
7598,23678,July,5.366666666
7599,23682,July,5.106666666
7600,23686,July,5.366666666
7601,23807,July,5.033333333
7602,23815,July,5.45
7603,23855,July,5.033333333
7604,25001,July,4.676666666
7605,25019,July,4.676666666
7606,25035,July,4.676666666
7607,25040,July,4.676666666
7608,25053,July,4.676666666
7609,25086,July,4.676666666
7610,25095,July,4.676666666
7611,25099,July,4.676666666
7612,25120,July,3.91
7613,25123,July,4.676666666
7614,25126,July,4.676666666
7615,25148,July,5.346666666
7616,25151,July,4.016666666
7617,25154,July,4.383333333
7618,25168,July,4.676666666
7619,25175,July,4.676666666
7620,25178,July,4.676666666
7621,25181,July,4.016666666
7622,25183,July,4.383333333
7623,25200,July,4.383333333
7624,25214,July,4.676666666
7625,25224,July,4.383333333
7626,25245,July,4.676666666
7627,25258,July,5.346666666
7628,25260,July,4.676666666
7629,25269,July,4.676666666
7630,25279,July,4.016666666
7631,25281,July,4.016666666
7632,25286,July,4.676666666
7633,25288,July,4.383333333
7634,25290,July,4.676666666
7635,25293,July,4.016666666
7636,25295,July,4.016666666
7637,25297,July,4.016666666
7638,25299,July,4.016666666
7639,25307,July,4.676666666
7640,25312,July,4.676666666
7641,25317,July,4.383333333
7642,25320,July,5.346666666
7643,25322,July,4.016666666
7644,25324,July,4.676666666
7645,25326,July,4.016666666
7646,25328,July,4.676666666
7647,25335,July,4.016666666
7648,25339,July,4.676666666
7649,25368,July,4.676666666
7650,25372,July,4.016666666
7651,25377,July,4.016666666
7652,25386,July,4.676666666
7653,25394,July,5.346666666
7654,25398,July,5.346666666
7655,25402,July,4.676666666
7656,25407,July,4.383333333
7657,25426,July,4.383333333
7658,25430,July,4.676666666
7659,25436,July,4.383333333
7660,25438,July,4.016666666
7661,25473,July,4.676666666
7662,25483,July,4.676666666
7663,25486,July,4.383333333
7664,25488,July,4.676666666
7665,25489,July,5.346666666
7666,25491,July,5.346666666
7667,25506,July,4.676666666
7668,25513,July,5.346666666
7669,25518,July,5.346666666
7670,25524,July,4.676666666
7671,25530,July,4.016666666
7672,25535,July,4.676666666
7673,25572,July,5.346666666
7674,25580,July,4.676666666
7675,25592,July,5.346666666
7676,25594,July,4.016666666
7677,25596,July,4.676666666
7678,25599,July,4.676666666
7679,25612,July,4.676666666
7680,25645,July,4.676666666
7681,25649,July,4.676666666
7682,25653,July,5.346666666
7683,25658,July,4.676666666
7684,25662,July,4.676666666
7685,25718,July,4.676666666
7686,25736,July,4.383333333
7687,25740,July,4.676666666
7688,25743,July,4.676666666
7689,25745,July,4.383333333
7690,25754,July,4.676666666
7691,25758,July,4.016666666
7692,25769,July,4.676666666
7693,25772,July,4.383333333
7694,25777,July,5.346666666
7695,25779,July,4.383333333
7696,25781,July,4.383333333
7697,25785,July,4.676666666
7698,25793,July,4.383333333
7699,25797,July,4.676666666
7700,25799,July,4.676666666
7701,25805,July,4.676666666
7702,25807,July,4.383333333
7703,25815,July,4.676666666
7704,25817,July,4.016666666
7705,25823,July,5.346666666
7706,25839,July,4.016666666
7707,25841,July,4.016666666
7708,25843,July,4.383333333
7709,25845,July,4.676666666
7710,25851,July,5.346666666
7711,25862,July,5.346666666
7712,25867,July,4.676666666
7713,25871,July,5.346666666
7714,25873,July,4.383333333
7715,25875,July,5.346666666
7716,25878,July,4.676666666
7717,25885,July,5.346666666
7718,25898,July,4.676666666
7719,25899,July,4.383333333
7720,27001,July,4.273333333
7721,27006,July,4.45
7722,27025,July,4.273333333
7723,27050,July,4.273333333
7724,27073,July,4.273333333
7725,27075,July,4.073333333
7726,27077,July,4.2
7727,27099,July,4.49
7728,27135,July,4.273333333
7729,27150,July,4.503333333
7730,27160,July,4.273333333
7731,27205,July,4.273333333
7732,27245,July,4.273333333
7733,27250,July,4.2
7734,27361,July,4.273333333
7735,27372,July,4.276666666
7736,27413,July,4.273333333
7737,27425,July,4.273333333
7738,27430,July,4.273333333
7739,27450,July,4.273333333
7740,27491,July,4.376666666
7741,27493,July,4.503333333
7742,27495,July,4.12
7743,27580,July,4.273333333
7744,27600,July,4.273333333
7745,27615,July,4.276666666
7746,27660,July,4.376666666
7747,27745,July,4.376666666
7748,27787,July,4.273333333
7749,27800,July,4.45
7750,27810,July,4.273333333
7751,41001,July,3.986666666
7752,41006,July,3.843333333
7753,41013,July,3.986666666
7754,41016,July,4.433333333
7755,41020,July,3.986666666
7756,41026,July,3.986666666
7757,41078,July,4.433333333
7758,41132,July,3.986666666
7759,41206,July,3.91
7760,41244,July,3.986666666
7761,41298,July,3.986666666
7762,41306,July,3.986666666
7763,41319,July,3.986666666
7764,41349,July,3.986666666
7765,41357,July,3.986666666
7766,41359,July,3.453333333
7767,41378,July,3.986666666
7768,41396,July,3.986666666
7769,41483,July,3.986666666
7770,41503,July,3.986666666
7771,41518,July,3.986666666
7772,41524,July,3.986666666
7773,41530,July,3.453333333
7774,41548,July,3.986666666
7775,41551,July,3.453333333
7776,41615,July,3.986666666
7777,41660,July,3.453333333
7778,41668,July,3.453333333
7779,41676,July,3.986666666
7780,41770,July,3.843333333
7781,41791,July,3.986666666
7782,41797,July,3.986666666
7783,41799,July,4.433333333
7784,41801,July,3.986666666
7785,41807,July,3.843333333
7786,41872,July,4.433333333
7787,41885,July,3.986666666
7788,44001,July,6.086666666
7789,44035,July,6.086666666
7790,44078,July,5.576666666
7791,44090,July,5.836666666
7792,44098,July,5.576666666
7793,44110,July,5.576666666
7794,44279,July,5.576666666
7795,44378,July,6.086666666
7796,44420,July,5.566666666
7797,44430,July,6.086666666
7798,44560,July,6.086666666
7799,44650,July,5.566666666
7800,44847,July,6.086666666
7801,44855,July,5.566666666
7802,44874,July,5.576666666
7803,47001,July,6.12
7804,47030,July,5.69
7805,47053,July,5.69
7806,47058,July,5.856666666
7807,47161,July,5.69
7808,47170,July,5.69
7809,47189,July,6.12
7810,47205,July,5.69
7811,47245,July,5.81
7812,47258,July,5.69
7813,47268,July,5.69
7814,47288,July,5.69
7815,47318,July,5.856666666
7816,47460,July,5.856666666
7817,47541,July,5.69
7818,47545,July,5.856666666
7819,47551,July,5.69
7820,47555,July,5.856666666
7821,47570,July,5.69
7822,47605,July,5.69
7823,47660,July,5.69
7824,47675,July,5.69
7825,47692,July,5.856666666
7826,47703,July,5.856666666
7827,47707,July,5.856666666
7828,47720,July,5.856666666
7829,47745,July,5.69
7830,47798,July,5.856666666
7831,47960,July,5.69
7832,47980,July,5.69
7833,50001,July,4.016666666
7834,50006,July,4.046666666
7835,50110,July,4.426666666
7836,50124,July,4.426666666
7837,50150,July,4.046666666
7838,50223,July,4.046666666
7839,50226,July,4.016666666
7840,50245,July,4.016666666
7841,50251,July,4.046666666
7842,50270,July,4.046666666
7843,50287,July,4.046666666
7844,50313,July,4.046666666
7845,50318,July,4.046666666
7846,50325,July,4.23
7847,50330,July,3.91
7848,50350,July,4.15
7849,50370,July,3.91
7850,50400,July,3.91
7851,50450,July,4.23
7852,50568,July,4.426666666
7853,50573,July,4.426666666
7854,50577,July,4.046666666
7855,19100,August,3.9
7856,19110,August,4.45
7857,19130,August,4.34
7858,19137,August,4.34
7859,19142,August,4.45
7860,19212,August,4.45
7861,19256,August,4.34
7862,19290,August,4.406666666
7863,19300,August,4.45
7864,19318,August,4.273333333
7865,19355,August,4.34
7866,19364,August,4.34
7867,19392,August,4.34
7868,19397,August,4.34
7869,19418,August,4.273333333
7870,19450,August,4.406666666
7871,19455,August,4.45
7872,19473,August,4.34
7873,19513,August,4.45
7874,19517,August,4.406666666
7875,19532,August,4.34
7876,19533,August,3.9
7877,19548,August,4.34
7878,19573,August,4.45
7879,19585,August,4.34
7880,19622,August,4.34
7881,19693,August,3.9
7882,19698,August,4.45
7883,19701,August,3.9
7884,19743,August,4.34
7885,19760,August,4.34
7886,19780,August,4.34
7887,19785,August,4.34
7888,19807,August,4.34
7889,19809,August,4.273333333
7890,19821,August,4.34
7891,19824,August,4.34
7892,19845,August,4.45
7893,20001,August,5.416666666
7894,20011,August,5.526666666
7895,20013,August,5.416666666
7896,20032,August,5.743333333
7897,20045,August,5.743333333
7898,20060,August,5.743333333
7899,20175,August,5.743333333
7900,20178,August,5.743333333
7901,20228,August,5.743333333
7902,20238,August,5.416666666
7903,20250,August,5.743333333
7904,20295,August,5.526666666
7905,20310,August,5.526666666
7906,20383,August,5.526666666
7907,20400,August,5.743333333
7908,20443,August,5.416666666
7909,20517,August,5.526666666
7910,20550,August,5.526666666
7911,20570,August,5.416666666
7912,20614,August,5.526666666
7913,20621,August,5.416666666
7914,20710,August,5.436666666
7915,20750,August,5.416666666
7916,20770,August,5.436666666
7917,20787,August,5.526666666
7918,23001,August,5.406666666
7919,23068,August,5.406666666
7920,23079,August,5.406666666
7921,23090,August,5.133333333
7922,23162,August,5.406666666
7923,23168,August,5.316666666
7924,23182,August,5.316666666
7925,23189,August,5.406666666
7926,23300,August,5.316666666
7927,23350,August,5.406666666
7928,23417,August,5.316666666
7929,23419,August,5.133333333
7930,23464,August,5.316666666
7931,23466,August,5.183333333
7932,23500,August,5.05
7933,23555,August,5.406666666
7934,23570,August,5.406666666
7935,23574,August,5.05
7936,23580,August,5.183333333
7937,23586,August,5.316666666
7938,23660,August,5.406666666
7939,23670,August,5.316666666
7940,23672,August,5.316666666
7941,23675,August,5.316666666
7942,23678,August,5.406666666
7943,23682,August,5.183333333
7944,23686,August,5.406666666
7945,23807,August,5.133333333
7946,23815,August,5.316666666
7947,23855,August,5.133333333
7948,25001,August,4.89
7949,25019,August,4.89
7950,25035,August,4.89
7951,25040,August,4.89
7952,25053,August,4.89
7953,25086,August,4.89
7954,25095,August,4.89
7955,25099,August,4.89
7956,25120,August,4.333333333
7957,25123,August,4.89
7958,25126,August,4.89
7959,25148,August,5.463333333
7960,25151,August,4.463333333
7961,25154,August,4.59
7962,25168,August,4.89
7963,25175,August,4.89
7964,25178,August,4.89
7965,25181,August,4.463333333
7966,25183,August,4.59
7967,25200,August,4.59
7968,25214,August,4.89
7969,25224,August,4.59
7970,25245,August,4.89
7971,25258,August,5.463333333
7972,25260,August,4.89
7973,25269,August,4.89
7974,25279,August,4.463333333
7975,25281,August,4.463333333
7976,25286,August,4.89
7977,25288,August,4.59
7978,25290,August,4.89
7979,25293,August,4.463333333
7980,25295,August,4.463333333
7981,25297,August,4.463333333
7982,25299,August,4.463333333
7983,25307,August,4.89
7984,25312,August,4.89
7985,25317,August,4.59
7986,25320,August,5.463333333
7987,25322,August,4.463333333
7988,25324,August,4.89
7989,25326,August,4.463333333
7990,25328,August,4.89
7991,25335,August,4.463333333
7992,25339,August,4.89
7993,25368,August,4.89
7994,25372,August,4.463333333
7995,25377,August,4.463333333
7996,25386,August,4.89
7997,25394,August,5.463333333
7998,25398,August,5.463333333
7999,25402,August,4.89
8000,25407,August,4.59
8001,25426,August,4.59
8002,25430,August,4.89
8003,25436,August,4.59
8004,25438,August,4.463333333
8005,25473,August,4.89
8006,25483,August,4.89
8007,25486,August,4.59
8008,25488,August,4.89
8009,25489,August,5.463333333
8010,25491,August,5.463333333
8011,25506,August,4.89
8012,25513,August,5.463333333
8013,25518,August,5.463333333
8014,25524,August,4.89
8015,25530,August,4.463333333
8016,25535,August,4.89
8017,25572,August,5.463333333
8018,25580,August,4.89
8019,25592,August,5.463333333
8020,25594,August,4.463333333
8021,25596,August,4.89
8022,25599,August,4.89
8023,25612,August,4.89
8024,25645,August,4.89
8025,25649,August,4.89
8026,25653,August,5.463333333
8027,25658,August,4.89
8028,25662,August,4.89
8029,25718,August,4.89
8030,25736,August,4.59
8031,25740,August,4.89
8032,25743,August,4.89
8033,25745,August,4.59
8034,25754,August,4.89
8035,25758,August,4.463333333
8036,25769,August,4.89
8037,25772,August,4.59
8038,25777,August,5.463333333
8039,25779,August,4.59
8040,25781,August,4.59
8041,25785,August,4.89
8042,25793,August,4.59
8043,25797,August,4.89
8044,25799,August,4.89
8045,25805,August,4.89
8046,25807,August,4.59
8047,25815,August,4.89
8048,25817,August,4.463333333
8049,25823,August,5.463333333
8050,25839,August,4.463333333
8051,25841,August,4.463333333
8052,25843,August,4.59
8053,25845,August,4.89
8054,25851,August,5.463333333
8055,25862,August,5.463333333
8056,25867,August,4.89
8057,25871,August,5.463333333
8058,25873,August,4.59
8059,25875,August,5.463333333
8060,25878,August,4.89
8061,25885,August,5.463333333
8062,25898,August,4.89
8063,25899,August,4.59
8064,27001,August,4.443333333
8065,27006,August,4.606666666
8066,27025,August,4.443333333
8067,27050,August,4.443333333
8068,27073,August,4.443333333
8069,27075,August,4.17
8070,27077,August,4.34
8071,27099,August,4.58
8072,27135,August,4.443333333
8073,27150,August,4.723333333
8074,27160,August,4.443333333
8075,27205,August,4.443333333
8076,27245,August,4.443333333
8077,27250,August,4.34
8078,27361,August,4.443333333
8079,27372,August,4.436666666
8080,27413,August,4.443333333
8081,27425,August,4.443333333
8082,27430,August,4.443333333
8083,27450,August,4.443333333
8084,27491,August,4.536666666
8085,27493,August,4.723333333
8086,27495,August,4.25
8087,27580,August,4.443333333
8088,27600,August,4.443333333
8089,27615,August,4.436666666
8090,27660,August,4.536666666
8091,27745,August,4.536666666
8092,27787,August,4.443333333
8093,27800,August,4.606666666
8094,27810,August,4.443333333
8095,41001,August,4.406666666
8096,41006,August,4.54
8097,41013,August,4.406666666
8098,41016,August,4.74
8099,41020,August,4.406666666
8100,41026,August,4.406666666
8101,41078,August,4.74
8102,41132,August,4.406666666
8103,41206,August,4.333333333
8104,41244,August,4.406666666
8105,41298,August,4.406666666
8106,41306,August,4.406666666
8107,41319,August,4.406666666
8108,41349,August,4.406666666
8109,41357,August,4.406666666
8110,41359,August,3.9
8111,41378,August,4.406666666
8112,41396,August,4.406666666
8113,41483,August,4.406666666
8114,41503,August,4.406666666
8115,41518,August,4.406666666
8116,41524,August,4.406666666
8117,41530,August,3.9
8118,41548,August,4.406666666
8119,41551,August,3.9
8120,41615,August,4.406666666
8121,41660,August,3.9
8122,41668,August,3.9
8123,41676,August,4.406666666
8124,41770,August,4.54
8125,41791,August,4.406666666
8126,41797,August,4.406666666
8127,41799,August,4.74
8128,41801,August,4.406666666
8129,41807,August,4.54
8130,41872,August,4.74
8131,41885,August,4.406666666
8132,44001,August,5.936666666
8133,44035,August,5.936666666
8134,44078,August,5.65
8135,44090,August,5.82
8136,44098,August,5.65
8137,44110,August,5.65
8138,44279,August,5.65
8139,44378,August,5.936666666
8140,44420,August,5.416666666
8141,44430,August,5.936666666
8142,44560,August,5.936666666
8143,44650,August,5.416666666
8144,44847,August,5.936666666
8145,44855,August,5.416666666
8146,44874,August,5.65
8147,47001,August,5.936666666
8148,47030,August,5.59
8149,47053,August,5.59
8150,47058,August,5.73
8151,47161,August,5.59
8152,47170,August,5.59
8153,47189,August,5.936666666
8154,47205,August,5.59
8155,47245,August,5.743333333
8156,47258,August,5.59
8157,47268,August,5.59
8158,47288,August,5.59
8159,47318,August,5.73
8160,47460,August,5.73
8161,47541,August,5.59
8162,47545,August,5.73
8163,47551,August,5.59
8164,47555,August,5.73
8165,47570,August,5.59
8166,47605,August,5.59
8167,47660,August,5.59
8168,47675,August,5.59
8169,47692,August,5.73
8170,47703,August,5.73
8171,47707,August,5.73
8172,47720,August,5.73
8173,47745,August,5.59
8174,47798,August,5.73
8175,47960,August,5.59
8176,47980,August,5.59
8177,50001,August,4.463333333
8178,50006,August,4.873333333
8179,50110,August,4.956666666
8180,50124,August,4.956666666
8181,50150,August,4.873333333
8182,50223,August,4.873333333
8183,50226,August,4.463333333
8184,50245,August,4.463333333
8185,50251,August,4.873333333
8186,50270,August,4.873333333
8187,50287,August,4.873333333
8188,50313,August,4.873333333
8189,50318,August,4.873333333
8190,50325,August,4.87
8191,50330,August,4.333333333
8192,50350,August,4.923333333
8193,50370,August,4.333333333
8194,50400,August,4.333333333
8195,50450,August,4.87
8196,50568,August,4.956666666
8197,50573,August,4.956666666
8198,50577,August,4.873333333
8199,50590,August,4.923333333
8200,50606,August,4.463333333
8201,50680,August,4.873333333
8202,50683,August,4.873333333
8203,50686,August,4.463333333
8204,50689,August,4.873333333
8205,50711,August,4.873333333
8206,52001,August,4.406666666
8207,52019,August,4.406666666
8208,52022,August,3.86
8209,52036,August,4.406666666
8210,52051,August,4.406666666
8211,52079,August,4.146666666
8212,52083,August,4.406666666
8213,52110,August,4.406666666
8214,52203,August,4.406666666
8215,52207,August,4.406666666
8216,52210,August,3.86
8217,52215,August,3.86
8218,52224,August,3.86
8219,52227,August,3.86
8220,52233,August,4.406666666
8221,52240,August,4.406666666
8222,52250,August,4.276666666
8223,52254,August,4.406666666
8224,52256,August,4.406666666
8225,52258,August,4.406666666
8226,52260,August,4.406666666
8227,52287,August,4.406666666
8228,52317,August,3.86
8229,52320,August,4.406666666
8230,52323,August,3.86
8231,52352,August,3.86
8232,52354,August,4.406666666
8233,52356,August,3.86
8234,52378,August,3.9
8235,52381,August,4.406666666
8236,52385,August,4.406666666
8237,52390,August,4.276666666
8238,52399,August,4.406666666
8239,52405,August,4.406666666
8240,52411,August,4.406666666
8241,52418,August,4.406666666
8242,52427,August,4.146666666
