Departamento_ID;Mes;Facturación total ($);Facturación por consumo ($);Consumo total (kWh);Numero de subsidios;Subsidios ($);Contribuciones ($);Promedio de ($/susc);Promedio de ($/susc);Promedio de Consumo (kWh/susc);Valor Facturado por ($/kWh);Valor FOES ($/kwh);Total
44;1/10/2084;9,263,397,310  ;13,503,774,109 ;20,874,551;92,781;3,771,458,115 ; 4,886,895;99,842;145,545;225.0;646.9;412,496,815.00;26,977,226,835  
44;1/11/2084;9,243,285,830  ;13,455,984,894 ;20,794,729;98,914;3,753,960,665 ; 4,152,869;93,448;136,037;210.2;647.1;501,735,996.00;26,980,244,240  
44;1/12/2084;12,855,857,575  ;19,421,643,885 ;31,712,360;100,876;5,911,555,455 ; 5,410,060;127,442;192,53;314.4;612.4;847,994,007.00;39,074,595,118  
44;1/01/2085;9,424,956,580  ;14,444,141,235 ;21,111,196;100,998;4,284,349,215 ; 3,763,294;93,318;143,014;209.0;684.2;804,474,454.00;28,983,134,199  
95;1/02/2085;1,991,486,521  ;2,194,989,774 ;3,042,904;22,48;907,957,308 ;88,589;97,642;135.4;721.3;1.00;;
95;1/03/2085;2,206,918,351  ;2,594,679,275 ;3,281,661;22,58;1,031,516,135 ;97,738;114,911;145.3;790.7;1.00;;
95;1/04/2085;2,023,836,886  ;2,331,620,908 ;3,282,228;22,636;936,437,317 ;89,408;103,005;145.0;710.4;1.00;;
95;1/05/2085;1,975,728,134  ;2,295,840,749 ;2,920,509;22,761;969,601,573 ;86,803;100,867;128.3;786.1;1.00;;
95;1/06/2085;2,166,158,555  ;2,664,111,765 ;3,390,357;22,825;1,060,908,600 ;94,903;116,719;148.5;785.8;1.00;;
95;1/07/2085;2,051,201,336  ;2,456,074,537 ;3,039,323;22,877;1,027,403,977 ;89,662;107,36;132.9;808.1;1.00;;
95;1/08/2085;2,023,805,382  ;2,480,610,260 ;3,066,691;22,976;1,029,887,466 ;88,083;107,965;133.5;808.9;1.00;;
95;1/09/2085;1,902,053,001  ;2,369,636,757 ;2,912,878;23,09;1,011,627,976 ;82,376;102,626;126.2;813.5;1.00;;
95;1/10/2085;1,946,517,598  ;2,426,075,203 ;2,986,515;23,272;1,027,744,659 ;83,642;104,249;128.3;812.3;1.00;;
95;1/11/2085;2,014,260,959  ;2,569,529,128 ;3,294,960;23,321;1,045,097,958 ;86,371;110,181;141.3;779.8;1.00;;
95;1/12/2085;1,954,107,399  ;2,561,409,307 ;3,234,908;23,545;1,049,426,398 ;82,995;108,788;137.4;791.8;1.00;;
95;1/01/2086;1,907,794,868  ;2,569,388,738 ;3,197,855;23,582;1,066,888,401 ;80,9;108,956;135.6;803.5;1.00;;
95;1/02/2086;1,592,694,334  ;1,800,678,413 ;2,754,997;21,671;738,260,407 ;73,494;83,092;127.1;653.6;1.00;;
95;1/03/2086;1,683,168,797  ;1,885,715,589 ;2,853,981;21,642;764,630,976 ;77,773;87,132;131.9;660.7;1.00;;
95;1/04/2086;1,789,418,711  ;2,044,485,747 ;3,030,704;21,815;830,080,617 ;82,027;93,719;138.9;674.6;1.00;;
95;1/05/2086;1,628,101,958  ;1,845,918,461 ;2,700,763;21,895;787,388,918 ;74,36;84,308;123.4;683.5;1.00;;
95;1/06/2086;1,776,796,581  ;2,033,702,186 ;2,936,405;21,975;846,134,135 ;80,855;92,546;133.6;692.6;1.00;;
95;1/07/2086;1,677,111,717  ;1,912,654,059 ;2,743,250;22,02;821,825,157 ;76,163;86,86;124.6;697.2;1.00;;
95;1/08/2086;1,736,658,433  ;2,013,790,625 ;2,871,886;22,092;845,264,050 ;78,61;91,155;130.0;701.2;1.00;;
95;1/09/2086;1,691,450,907  ;1,921,916,606 ;2,738,501;22,166;821,900,168 ;76,308;86,706;123.5;701.8;1.00;;
95;1/10/2086;1,778,191,526  ;2,075,323,746 ;2,938,028;22,246;867,880,188 ;79,933;93,29;132.1;706.4;1.00;;
95;1/11/2086;1,955,842,285  ;2,194,820,907 ;3,098,628;22,319;895,130,129 ;87,631;98,339;138.8;708.3;1.00;;
95;1/12/2086;2,033,743,626  ;2,177,068,836 ;3,045,504;22,385;891,036,858 ;90,853;97,256;136.1;714.8;1.00;;
95;1/01/2087;2,101,915,736  ;2,261,960,801 ;3,129,383;22,455;922,935,195 ;93,606;100,733;139.4;722.8;1.00;;
95;1/02/2087;1,499,208,084  ;1,696,938,199 ;2,634,935;19,422;703,826,668 ;77,191;87,372;135.7;644.0;1.00;;
95;1/03/2087;1,589,375,044  ;1,847,483,797 ;2,840,440;19,513;741,210,836 ;81,452;94,68;145.6;650.4;1.00;;
95;1/04/2087;1,655,637,585  ;1,876,331,106 ;2,856,567;19,592;756,789,638 ;84,506;95,77;145.8;656.8;1.00;;
95;1/05/2087;1,549,573,423  ;1,628,827,684 ;2,462,315;19,836;705,236,502 ;78,119;82,115;124.1;661.5;1.00;;
95;1/06/2087;1,598,272,058  ;1,795,583,958 ;2,680,605;20,172;754,818,871 ;79,232;89,014;132.9;669.8;1.00;;
95;1/07/2087;1,836,321,463  ;1,775,454,053 ;6,247,357;20,497;744,386,945 ;89,59;86,62;304.8;284.2;1.00;;
95;1/08/2087;1,600,207,914  ;1,767,481,903 ;2,610,674;20,801;750,066,277 ;76,929;84,971;125.5;677.0;1.00;;
95;1/09/2087;1,578,477,290  ;1,734,321,214 ;2,513,237;20,983;740,842,752 ;75,226;82,654;119.8;690.1;1.00;;
95;1/10/2087;1,615,317,435  ;1,856,052,107 ;2,664,366;21,176;786,268,360 ;76,281;87,649;125.8;696.6;1.00;;
95;1/11/2087;1,657,429,356  ;1,926,921,047 ;2,737,973;21,397;804,205,409 ;77,461;90,056;128.0;703.8;1.00;;
95;1/12/2087;1,634,345,095  ;1,840,223,414 ;2,678,104;21,472;772,282,376 ;76,115;85,703;124.7;687.1;1.00;;
95;1/01/2088;1,611,272,889  ;1,792,697,631 ;2,762,809;21,57;746,151,927 ;74,7;83,111;128.1;648.9;1.00;;
95;1/02/2088;1,514,467,105  ;1,344,911,902 ;2,339,104;18,143;553,508,476 ;83,474;74,128;128.9;575.0;1.00;;
95;1/03/2088;1,574,481,231  ;1,435,494,160 ;2,476,133;18,335;582,902,834 ;85,873;78,293;135.0;579.7;1.00;;
95;1/04/2088;1,693,628,162  ;1,564,222,120 ;2,679,077;18,402;615,834,490 ;92,035;85,003;145.6;583.9;1.00;;
95;1/05/2088;1,618,102,313  ;1,430,579,079 ;2,449,567;18,547;587,423,130 ;87,243;77,133;132.1;584.0;1.00;;
95;1/06/2088;1,572,834,010  ;1,499,512,948 ;2,531,213;18,67;617,394,102 ;84,244;80,317;135.6;592.4;1.00;;
95;1/07/2088;1,545,933,268  ;1,466,667,849 ;2,442,214;18,898;614,741,767 ;81,804;77,61;129.2;600.5;1.00;;
95;1/08/2088;1,544,611,788  ;1,533,943,842 ;2,523,921;19,028;635,713,461 ;81,176;80,615;132.6;607.8;1.00;;
95;1/09/2088;1,415,163,423  ;1,550,998,543 ;2,322,573;19,076;616,748,044 ;74,186;81,306;121.8;667.8;1.00;;
95;1/10/2088;1,372,606,433  ;1,568,592,583 ;2,324,251;19,134;628,537,244 ;71,737;81,979;121.5;674.9;1.00;;
95;1/11/2088;2,907,815,868  ;3,195,431,516 ;5,112,291;38,413;1,342,291,146 ;75,699;83,186;133.1;625.0;1.00;;
95;1/12/2088;1,429,422,192  ;1,560,855,026 ;2,472,422;19,247;659,737,053 ;74,267;81,096;128.5;631.3;1.00;;
95;1/01/2089;1,490,496,114  ;1,688,075,149 ;2,647,501;19,327;695,520,336 ;77,12;87,343;137.0;637.6;1.00;;
41;1/02/2089;24,026,077,368  ;38,796,785,717 ;40,427,825;330,957;14,786,178,199 ; 158,445,288;72,596;117,226;122.2;959.7;80,716,822.00;77,889,153,081  
41;1/03/2089;28,356,858,224  ;44,694,989,510 ;45,989,995;349,15;16,624,687,484 ; 194,268,187;81,217;128,011;131.7;971.8;75,900,474.00;89,993,253,356  
41;1/04/2089;24,770,699,130  ;39,442,901,271 ;41,014,756;337,586;14,944,710,899 ; 170,147,257;73,376;116,838;121.5;961.7;77,784,487.00;79,447,786,684  
41;1/05/2089;29,655,647,476  ;45,524,601,322 ;49,759,937;347,4;15,931,901,833 ; 178,542,407;85,365;131,044;143.2;914.9;73,167,762.00;91,414,185,604  
41;1/06/2089;27,975,458,279  ;42,704,074,477 ;45,794,507;337,124;15,210,582,614 ; 167,105,961;82,983;126,672;135.8;932.5;98,152,729.00;86,201,716,415  
41;1/07/2089;27,468,163,020  ;42,945,888,298 ;45,425,139;337,66;15,637,613,956 ; 155,745,393;81,349;127,187;134.5;945.4;89,559,575.00;86,342,942,657  
41;1/08/2089;25,102,970,166  ;40,287,609,262 ;40,794,018;350,325;15,605,549,067 ; 151,462,078;71,656;115,001;116.4;987.6;66,262,538.00;81,255,185,216  
41;1/09/2089;24,498,183,123  ;39,344,622,511 ;40,075,145;344,828;15,041,795,547 ; 144,290,409;71,045;114,099;116.2;981.8;19,358,235.00;79,088,856,041  
41;1/10/2089;26,816,975,471  ;42,589,597,051 ;42,052,601;345,722;16,157,618,144 ; 167,828,274;77,568;123,19;121.6;1,012.8;12,004,616.00;85,786,623,773  
41;1/11/2089;27,772,522,113  ;43,930,541,517 ;43,121,367;345,567;16,507,692,916 ; 187,832,582;80,368;127,126;124.8;1,018.8;116,208,389.00;88,558,473,090  
41;1/12/2089;26,396,337,921  ;41,727,282,447 ;42,283,757;350,41;15,589,706,455 ; 161,327,919;75,33;119,081;120.7;986.8;219,512,652.00;84,136,997,081  
41;1/01/2090;24,816,565,562  ;39,215,580,582 ;40,234,684;346,556;14,795,011,376 ; 132,533,856;71,609;113,158;116.1;974.7;113,463,721.00;79,113,922,196  
41;1/02/2090;19,159,117,650  ;30,959,060,176 ;39,385,212;332,16;12,056,014,507 ; 115,922,112;57,68;93,205;118.6;786.1;69,483,966.00;62,399,467,574  
41;1/03/2090;18,926,273,082  ;30,932,981,446 ;39,121,550;332,838;12,110,761,824 ; 113,757,997;56,863;92,937;117.5;790.7;26,717,562.00;62,150,097,009  
41;1/04/2090;18,379,833,746  ;30,342,994,091 ;37,876,347;338,615;11,988,836,048 ; 121,724,808;54,279;89,609;111.9;801.1;11,949,238.00;60,883,697,696  
41;1/05/2090;19,285,298,091  ;31,776,194,685 ;38,977,342;333,63;12,384,636,825 ; 114,300,416;57,804;95,244;116.8;815.2;98,344,832.00;63,698,239,802  
41;1/06/2090;18,908,961,104  ;31,469,163,701 ;37,968,523;331,846;12,332,881,297 ; 118,666,455;56,981;94,831;114.4;828.8;143,696,048.00;63,011,821,730  
41;1/07/2090;20,958,624,570  ;34,356,235,681 ;41,018,903;339,872;13,213,517,404 ; 133,736,786;61,666;101,086;120.7;837.6;143,743,185.00;68,847,380,112  
41;1/08/2090;20,943,120,937  ;34,086,208,466 ;40,379,236;333,01;12,966,972,567 ; 140,646,726;62,89;102,358;121.3;844.2;164,960,374.00;68,342,787,531  
41;1/09/2090;21,069,027,733  ;34,625,259,365 ;40,854,614;340,745;13,386,142,689 ; 133,524,547;61,832;101,616;119.9;847.5;108,035,157.00;69,363,349,267  
41;1/10/2090;22,928,238,009  ;36,606,687,301 ;43,057,834;334,119;13,563,988,763 ; 154,790,896;68,623;109,562;128.9;850.2;155,342,234.00;73,452,618,321  
41;1/11/2090;23,996,860,041  ;38,030,401,654 ;44,526,236;341,835;14,124,800,020 ; 160,454,612;70,2;111,254;130.3;854.1;69,701,826.00;76,427,268,663  
41;1/12/2090;22,605,325,113  ;36,403,148,651 ;42,340,444;334,297;13,702,562,043 ; 149,166,974;67,62;108,895;126.7;859.8;162,346,055.00;73,065,401,080  
41;1/01/2091;23,549,893,861  ;37,870,582,842 ;42,842,903;342,889;14,418,986,042 ; 149,682,232;68,681;110,446;124.9;883.9;77,681,235.00;76,110,192,140  
41;1/02/2091;17,046,470,409  ;27,371,569,915 ;41,023,774;319,574;10,328,987,065 ; 100,975,630;53,341;85,65;128.4;667.2;154,274,273.00;55,043,760,428  
41;1/03/2091;15,407,943,061  ;25,101,479,586 ;37,261,415;315,683;9,738,529,108 ; 91,951,427;48,808;79,515;118.0;673.7;63,824,007.00;50,441,433,403  
41;1/04/2091;14,632,504,638  ;24,415,814,233 ;35,922,316;332,514;9,798,874,033 ; 84,126,936;44,006;73,428;108.0;679.7;144,300,360.00;49,111,993,252  
41;1/05/2091;16,322,673,880  ;26,456,268,757 ;38,577,034;328,62;10,312,017,221 ; 91,704,069;49,67;80,507;117.4;685.8;81,162,522.00;53,302,863,085  
41;1/06/2091;15,578,366,472  ;25,606,081,015 ;37,038,451;322,635;10,080,982,494 ; 89,859,045;48,285;79,365;114.8;691.3;117,498,238.00;51,510,276,807  
41;1/07/2091;16,586,958,979  ;26,972,770,599 ;38,087,188;326,907;10,552,224,758 ; 93,952,232;50,739;82,509;116.5;708.2;62,954,139.00;54,307,408,876  
41;1/08/2091;16,538,221,524  ;27,349,772,380 ;37,702,997;327,906;10,712,835,115 ; 98,178,778;50,436;83,407;115.0;725.4;113,158,016.00;54,850,331,401  
41;1/09/2091;17,177,821,480  ;28,144,124,910 ;38,496,431;327,978;10,965,832,019 ; 98,883,938;52,375;85,811;117.4;731.1;150,828,209.00;56,576,454,000  
41;1/10/2091;18,413,215,314  ;29,769,674,822 ;40,258,071;329,555;11,389,617,080 ; 110,241,102;55,873;90,333;122.2;739.5;125,366,594.00;59,848,849,607  
41;1/11/2091;18,191,458,571  ;29,485,780,589 ;38,759,219;329,752;11,527,781,744 ; 102,392,498;55,167;89,418;117.5;760.7;108,202,555.00;59,454,850,392  
41;1/12/2091;18,192,714,792  ;29,983,235,146 ;38,237,447;331,074;11,807,741,345 ; 103,643,364;54,951;90,564;115.5;784.1;129,337,374.00;60,255,386,957  
41;1/01/2092;18,578,536,320  ;30,331,235,139 ;38,587,629;331,227;11,906,013,755 ; 107,090,039;56,09;91,572;116.5;786.0;110,634,273.00;61,072,576,948  
41;1/02/2092;14,730,047,275  ;23,741,508,770 ;39,167,663;318,584;9,288,603,648 ; 84,428,888;46,236;74,522;122.9;606.2;0.00;47,884,196,316  
41;1/03/2092;14,282,797,628  ;22,909,646,101 ;37,649,116;309,57;8,890,137,754 ; 90,477,364;46,138;74,005;121.6;608.5;0.00;46,211,138,406  
41;1/04/2092;3,409,276,298  ;6,578,664,632 ;10,667,945;113,26;3,215,473,724 ;711,532;30,101;58,085;94.2;616.7;0.00;13,214,996,289  
41;1/05/2092;13,775,802,540  ;22,711,915,509 ;36,823,577;318,197;9,058,020,500 ; 77,501,389;43,293;71,377;115.7;616.8;0.00;45,660,497,116  
41;1/06/2092;13,790,871,854  ;22,417,561,364 ;36,011,204;313,178;8,850,880,325 ; 81,407,042;44,035;71,581;115.0;622.5;0.00;45,177,161,322  
41;1/07/2092;31,891,356,440  ;49,867,502,204 ;80,380,309;636,97;18,544,454,203 ; 212,775,088;50,067;78,289;126.2;620.4;69,773,197.00;100,667,007,515  
41;1/08/2092;30,034,464,085  ;47,684,271,286 ;75,800,649;640,014;18,129,546,040 ; 197,916,044;46,928;74,505;118.4;629.1;95,312,234.00;96,218,072,533  
41;1/09/2092;33,336,526,328  ;51,555,550,652 ;81,738,481;639,493;18,756,473,023 ; 216,505,276;52,13;80,619;127.8;630.7;26,191,758.00;103,973,758,520  
41;1/10/2092;19,102,349,198  ;27,904,906,011 ;44,993,817;322,381;9,389,929,912 ; 138,959,907;59,254;86,559;139.6;620.2;134,814,720.00;56,716,422,519  
41;1/11/2092;22,278,607,070  ;31,324,298,885 ;54,432,108;322,733;9,458,562,124 ; 134,038,924;69,031;97,059;168.7;575.5;67,599,695.00;63,318,028,375  
41;1/12/2092;15,209,807,286  ;24,937,974,373 ;38,016,078;323,156;9,741,558,587 ; 82,713,928;47,066;77,17;117.6;656.0;166,623,204.00;50,177,141,623  
41;1/01/2093;15,978,782,241  ;25,945,293,480 ;39,243,512;326,497;10,013,360,786 ; 92,667,512;48,94;79,466;120.2;661.1;184,560,942.00;52,254,364,158  
47;1/02/2093;39,773,136,439  ;46,819,609,784 ;42,609,735;192,094;10,268,493,047 ; 1,517,239,604;207,05;243,733;221.8;1,098.8;411,400,531.00;98,833,133,339  
47;1/03/2093;33,874,502,041  ;41,286,618,909 ;36,989,029;192,618;9,781,784,439 ; 1,098,108,537;175,864;214,345;192.0;1,116.2;214,758,222.00;86,293,345,312  
47;1/04/2093;36,901,847,947  ;45,041,094,823 ;40,401,338;193,458;10,636,294,315 ; 1,113,856,935;190,749;232,821;208.8;1,114.8;63,006,374.00;93,797,120,084  
47;1/05/2093;41,044,279,345  ;50,043,824,867 ;42,872,274;195,34;11,344,927,466 ; 1,377,541,601;210,117;256,188;219.5;1,167.3;355,586,325.00;104,209,694,911  
47;1/06/2093;39,620,437,075  ;1,897,856,852 ;62,694,811;195,584;10,848,728,319 ; 1,220,788,408;202,575;9,704;320.6;30.3;18,860,405.00;53,669,774,084  
47;1/07/2093;38,613,779,679  ;47,500,230,130 ;41,023,273;196,908;10,646,640,578 ; 1,160,829,104;196,101;241,231;208.3;1,157.9;422,817,600.00;98,385,955,970  
47;1/08/2093;38,367,150,866  ;45,785,615,021 ;41,866,843;198,075;10,077,404,844 ; 1,317,398,033;193,7;231,153;211.4;1,093.6;387,989,089.00;95,978,048,930  
47;1/09/2093;25,368,135  ;18,794,721 ;18,516;43;-769,02; 2,321,851;589,957;437,087;430.6;1,015.1;0.00;46,762,736  
47;1/10/2093;25,779,474,140  ;24,546,139,772 ;39,151,810;182,937;7,081,941,621 ; 908,111,161;140,92;134,178;214.0;626.9;92,036,319.00;58,447,313,700  
47;1/11/2093;25,212,749,279  ;24,674,907,665 ;40,616,019;184,25;7,436,655,309 ; 763,709,738;136,84;133,921;220.4;607.5;7,771,881.00;58,136,865,731  
47;1/12/2093;28,354,297,718  ;30,184,083,506 ;38,587,518;186,146;7,753,183,462 ; 812,370,564;152,323;162,153;207.3;782.2;5,554,729.00;67,148,579,109  
47;1/01/2094;29,130,055,311  ;36,011,175,691 ;41,631,366;188,394;8,504,629,635 ; 916,739,311;154,623;191,148;221.0;865.0;232,830,180.00;74,837,596,746  
47;1/02/2094;28,244,332,966  ;36,083,996,961 ;40,997,767;187,83;8,199,325,869 ; 934,013,514;150,372;192,11;218.3;880.1;1,343,692,914.00;74,846,891,402  
47;1/03/2094;30,208,034,905  ;37,264,307,137 ;42,147,541;187,514;8,418,663,980 ; 930,323,048;161,097;198,728;224.8;884.1;131,763,576.00;76,995,788,637  
47;1/04/2094;31,282,438,423  ;38,954,194,825 ;43,543,141;188,473;8,508,053,345 ; 1,106,582,927;165,978;206,683;231.0;894.6;817,489,647.00;80,712,864,569  
47;1/05/2094;33,185,265,800  ;40,625,185,492 ;45,979,034;188,675;9,063,018,840 ; 1,102,101,480;175,886;215,318;243.7;883.6;556,008,140.00;84,578,139,793  
47;1/06/2094;31,286,878,921  ;38,843,373,490 ;43,185,118;188,825;8,724,566,783 ; 989,441,613;165,692;205,711;228.7;899.5;655,676,034.00;80,543,683,317  
47;1/07/2094;30,959,497,622  ;34,226,759,384 ;43,978,597;189,787;8,636,241,298 ; 1,022,518,406;163,128;180,343;231.7;778.3;529,732,453.00;75,419,262,029  
47;1/08/2094;34,179,504,740  ;43,316,029,287 ;39,786,604;190,413;10,309,414,573 ; 1,043,480,493;179,502;227,485;208.9;1,088.7;446,024,229.00;89,334,838,624  
47;1/09/2094;36,215,836,448  ;44,397,973,949 ;41,412,385;191,023;10,607,928,881 ; 1,163,337,515;189,589;232,422;216.8;1,072.1;214,665,117.00;92,641,768,619  
47;1/10/2094;21,884,361,554  ;27,443,415,241 ;38,678,449;174,037;5,735,442,581 ; 743,319,606;125,745;157,687;222.2;709.5;473,500,372.00;56,319,176,205  
47;1/11/2094;19,407,541,520  ;24,172,838,323 ;33,497,548;175,279;5,301,390,098 ; 544,689,879;110,724;137,911;191.1;721.6;55,198,344.00;49,515,580,539  
47;1/12/2094;21,570,134,419  ;27,724,524,934 ;34,526,788;170,848;5,504,382,002 ; 429,173,925;126,253;162,276;202.1;803.0;284,024,274.00;55,547,226,725  
47;1/01/2095;34,561,803,520  ;45,286,947,362 ;64,804,373;177,828;10,466,234,466 ; 826,392,105;194,355;254,667;364.4;698.8;1,076,907,608.00;92,283,717,349  
47;1/02/2095;23,033,313,150  ;28,886,954,178 ;37,470,710;177,555;6,151,840,230 ; 599,949,656;129,725;162,693;211.0;770.9;433,773,543.00;59,143,772,423  
47;1/03/2095;23,306,287,871  ;25,314,843,163 ;43,923,331;172,882;6,807,212,532 ; 776,978,814;134,81;146,428;254.1;576.3;359,369,871.00;56,609,070,534  
47;1/04/2095;24,011,428,013  ;29,013,258,988 ;38,934,465;173,452;6,836,924,672 ; 802,732,897;138,433;167,27;224.5;745.2;382,012,081.00;61,085,771,241  
47;1/05/2095;76,123,148,003  ;-695,803,086,177 ;468,666,360;176,664;7,352,496,732 ; 808,823,041;430,892;-3,938,567 ;2,652.9;-1,484.6;1,471,410.00;-611,051,810,473  
47;1/06/2095;25,166,196,144  ;30,226,477,589 ;37,592,787;177,134;7,455,073,731 ; 811,392,319;142,074;170,642;212.2;804.0;210,314,787.00;63,907,538,224  
47;1/07/2095;21,475,772,726  ;24,537,843,031 ;37,673,219;178,913;7,561,877,989 ; 664,890,399;120,035;137,15;210.6;651.3;1,055,859,147.00;55,334,353,471  
47;1/08/2095;23,922,852,601  ;29,047,298,458 ;36,945,274;180,455;7,264,362,407 ; 737,649,616;132,57;160,967;204.7;786.2;150,632,097.00;61,160,215,437  
47;1/09/2095;16,007,287,838  ;21,033,956,329 ;36,261,346;164,089;4,087,619,755 ; 555,206,168;97,552;128,186;221.0;580.1;0.00;41,720,722,066  
47;1/10/2095;14,886,272,549  ;21,754,470,964 ;34,615,080;164,521;4,266,223,112 ; 459,264,992;90,483;132,229;210.4;628.5;0.00;41,401,234,769  
47;1/11/2095;14,721,209,480  ;21,626,029,707 ;32,745,889;165,46;4,221,340,247 ; 452,974,292;88,971;130,702;197.9;660.4;0.00;41,054,685,608  
47;1/12/2095;17,624,948,650  ;22,153,681,413 ;37,239,515;165,95;4,498,987,127 ; 532,998,625;106,206;133,496;224.4;594.9;0.00;44,848,261,803  
47;1/01/2096;16,915,944,364  ;21,306,821,003 ;36,114,123;167,245;4,344,582,154 ; 451,284,413;101,145;127,399;215.9;590.0;0.00;43,055,142,652  
47;1/02/2096;26,541,568,759  ;32,228,433,517 ;59,551,705;170,757;7,065,004,254 ; 507,754,375;155,435;188,739;348.8;541.2;720,107,646.00;67,122,936,077  
47;1/03/2096;17,987,068,615  ;21,482,717,751 ;37,393,330;168,017;4,205,188,154 ; 515,556,276;107,055;127,86;222.6;574.5;186,840,384.00;44,415,168,240  
47;1/04/2096;18,464,613,930  ;22,405,405,358 ;39,475,668;167,413;4,515,958,881 ; 580,286,657;110,294;133,833;235.8;567.6;206,383,440.00;46,212,536,278  
47;1/05/2096;19,392,847,216  ;23,853,607,929 ;37,083,252;161,707;4,652,704,544 ; 516,556,619;119,926;147,511;229.3;643.2;285,508,858.00;48,738,738,436  
47;1/06/2096;19,331,559,448  ;23,726,913,333 ;37,947,461;170,996;4,753,396,848 ; 573,793,610;113,053;138,757;221.9;625.3;336,197,507.00;48,760,231,861  
47;1/07/2096;28,713,699,841  ;37,775,529,900 ;62,922,007;171,762;8,857,614,098 ; 570,266,776;167,171;219,929;366.3;600.4;1,181,350,546.00;77,161,942,999  
47;1/08/2096;19,687,263,210  ;24,682,110,224 ;36,776,331;173,034;4,998,527,354 ; 601,028,517;113,777;142,643;212.5;671.1;743,695,880.00;50,749,831,855  
50;1/09/2096;34,783,176,138  ;40,496,523,253 ;45,118,410;331,742;12,875,687,824 ; 320,206,160;104,85;122,072;136.0;897.6;169,742,930.00;88,691,014,414  
50;1/10/2096;35,665,533,157  ;40,806,443,041 ;46,771,821;333,351;12,619,352,898 ; 312,640,318;106,991;122,413;140.3;872.5;25,560,261.00;89,476,865,265  
50;1/11/2096;34,911,893,615  ;39,808,454,473 ;45,007,111;334,746;12,631,071,283 ; 301,945,767;104,294;118,921;134.5;884.5;116,757,953.00;87,815,689,183  
50;1/12/2096;35,958,812,714  ;40,939,525,639 ;45,546,276;335,43;12,912,316,432 ; 318,216,162;107,202;122,051;135.8;898.9;296,209.00;90,175,279,151  
50;1/01/2097;36,378,445,020  ;41,316,100,920 ;45,816,708;336,019;13,023,327,263 ; 303,409,430;108,263;122,958;136.4;901.8;57,077.00;91,067,724,697  
50;1/02/2097;33,876,932,860  ;38,124,731,120 ;41,462,920;337,057;12,629,504,036 ; 276,567,381;100,508;113,111;123.0;919.5;91,267,195.00;85,041,017,231  
50;1/03/2097;33,067,055,095  ;36,994,322,566 ;42,170,123;338,447;11,685,368,611 ; 265,199,633;97,702;109,306;124.6;877.3;94,700,602.00;82,149,363,088  
50;1/04/2097;31,529,973,564  ;33,778,461,292 ;40,835,665;339,726;10,253,183,365 ; 246,045,773;92,81;99,429;120.2;827.2;248,391.00;75,849,280,963  
50;1/05/2097;32,658,714,622  ;34,738,308,619 ;41,999,678;340,338;10,350,519,984 ; 257,336,891;95,96;102,07;123.4;827.1;63,693.00;78,047,482,806  
50;1/06/2097;34,999,820,914  ;38,797,911,012 ;45,859,221;341,613;11,426,304,224 ; 282,656,346;102,455;113,573;134.2;846.0;391,179,415.00;85,944,289,754  
50;1/07/2097;35,720,409,212  ;40,015,580,002 ;43,993,134;295,136;13,299,276,921 ; 224,076,710;121,03;135,584;149.1;909.6;3,828,232.00;89,307,717,021  
50;1/08/2097;28,484,659,482  ;41,670,091,140 ;44,488,187;344,652;13,492,480,456 ; 307,661,460;82,648;120,905;129.1;936.7;616,201.00;84,000,546,197  
50;1/09/2097;25,639,234,947  ;29,510,512,456 ;41,536,548;324,058;9,576,443,516 ; 222,847,586;79,119;91,066;128.2;710.5;25,596,098.00;65,016,666,233  
50;1/10/2097;23,672,197,113  ;26,826,714,055 ;37,295,826;325,088;9,080,145,638 ; 194,242,177;72,818;82,521;114.7;719.3;119,070.00;59,811,195,141  
50;1/11/2097;27,396,942,721  ;31,796,855,247 ;43,438,956;325,625;10,260,180,800 ; 232,867,546;84,136;97,649;133.4;732.0;73,701.00;69,730,867,248  
50;1/12/2097;26,123,294,449  ;30,108,878,067 ;40,455,532;326,708;10,004,052,846 ; 225,647,493;79,959;92,158;123.8;744.2;100,787,445.00;66,603,615,527  
50;1/01/2098;25,883,562,683  ;30,558,741,078 ;40,627,534;326,645;10,176,492,988 ; 218,403,116;79,241;93,553;124.4;752.2;207,348,396.00;67,085,676,112  
50;1/02/2098;26,438,312,182  ;30,768,446,505 ;40,618,714;326,857;10,254,308,311 ; 220,222,680;80,886;94,134;124.3;757.5;926,503.00;67,723,337,656  
50;1/03/2098;26,390,386,989  ;30,780,284,327 ;40,532,692;327,524;10,301,535,189 ; 225,746,904;80,575;93,979;123.8;759.4;114,523,075.00;67,853,512,138  
50;1/04/2098;26,391,963,566  ;30,787,211,839 ;40,414,807;328,535;10,341,115,147 ; 221,486,663;80,332;93,711;123.0;761.8;116,133,607.00;67,898,829,093  
50;1/05/2098;27,721,344,984  ;32,068,759,988 ;41,885,948;329,075;10,585,342,766 ; 240,850,565;84,24;97,451;127.3;765.6;122,008,565.00;70,780,704,476  
50;1/06/2098;29,317,239,884  ;34,380,137,408 ;44,591,230;329,486;11,076,755,535 ; 257,501,116;88,979;104,345;135.3;771.0;119,338,098.00;75,196,086,988  
50;1/07/2098;28,929,354,752  ;33,370,950,009 ;42,028,659;329,73;11,000,145,557 ; 242,563,062;87,736;101,207;127.5;794.0;116,339,044.00;73,701,900,679  
